Datetime [UTC+10.00],Baro [m],Earth tides [m**2/s**2],FG822-1 [m],FG822-1_corrected [m]
07/11/2014 16:30:00,10.149,,144.2841,144.3023
07/11/2014 16:45:00,10.1521,,144.283,144.3021
07/11/2014 17:00:00,10.1553,,144.2807,144.3006
07/11/2014 17:15:00,10.1574,,144.2792,144.2998
07/11/2014 17:30:00,10.1591,,144.2783,144.2996
07/11/2014 17:45:00,10.1607,,144.2787,144.3007
07/11/2014 18:00:00,10.162,,144.2762,144.2987
07/11/2014 18:15:00,10.1626,,144.2758,144.2986
07/11/2014 18:30:00,10.1632,,144.2743,144.2976
07/11/2014 18:45:00,10.1648,,144.2736,144.2975
07/11/2014 19:00:00,10.1664,,144.273,144.2974
07/11/2014 19:15:00,10.1673,,144.2728,144.2978
07/11/2014 19:30:00,10.1674,,144.2718,144.2972
07/11/2014 19:45:00,10.1659,,144.2712,144.2968
07/11/2014 20:00:00,10.1644,,144.2706,144.2965
07/11/2014 20:15:00,10.1651,,144.2698,144.2961
07/11/2014 20:30:00,10.1662,,144.2693,144.2959
07/11/2014 20:45:00,10.1664,,144.2686,144.2956
07/11/2014 21:00:00,10.1663,,144.2678,144.295
07/11/2014 21:15:00,10.1661,,144.266,144.2937
07/11/2014 21:30:00,10.1661,,144.2648,144.293
07/11/2014 21:45:00,10.1669,,144.2637,144.2926
07/11/2014 22:00:00,10.1682,,144.2621,144.2917
07/11/2014 22:15:00,10.1697,,144.2615,144.2919
07/11/2014 22:30:00,10.1716,,144.2598,144.2913
07/11/2014 22:45:00,10.1742,,144.2589,144.2918
07/11/2014 23:00:00,10.1766,,144.2572,144.2914
07/11/2014 23:15:00,10.1779,,144.2555,144.2909
07/11/2014 23:30:00,10.1791,,144.2538,144.2906
07/11/2014 23:45:00,10.1808,,144.2522,144.2902
08/11/2014 00:00:00,10.1828,,144.2513,144.2907
08/11/2014 00:15:00,10.1856,,144.2504,144.2914
08/11/2014 00:30:00,10.1883,,144.2479,144.2903
08/11/2014 00:45:00,10.1897,,144.2479,144.2915
08/11/2014 01:00:00,10.1908,,144.2467,144.2915
08/11/2014 01:15:00,10.1922,,144.2464,144.2923
08/11/2014 01:30:00,10.1935,,144.2462,144.2932
08/11/2014 01:45:00,10.1949,,144.2454,144.2932
08/11/2014 02:00:00,10.196,,144.2442,144.2926
08/11/2014 02:15:00,10.1963,,144.2439,144.2928
08/11/2014 02:30:00,10.1968,,144.2432,144.2926
08/11/2014 02:45:00,10.1986,,144.243,144.2929
08/11/2014 03:00:00,10.2004,,144.2431,144.2935
08/11/2014 03:15:00,10.201,,144.242,144.2925
08/11/2014 03:30:00,10.2012,,144.2421,144.2927
08/11/2014 03:45:00,10.2017,,144.2428,144.2933
08/11/2014 04:00:00,10.202,,144.2431,144.2934
08/11/2014 04:15:00,10.2017,,144.2439,144.294
08/11/2014 04:30:00,10.201,,144.2446,144.2942
08/11/2014 04:45:00,10.2005,,144.2459,144.2951
08/11/2014 05:00:00,10.1994,,144.247,144.2956
08/11/2014 05:15:00,10.1969,,144.2484,144.296
08/11/2014 05:30:00,10.1944,,144.2491,144.2956
08/11/2014 05:45:00,10.1935,,144.2493,144.295
08/11/2014 06:00:00,10.1927,,144.25,144.2946
08/11/2014 06:15:00,10.1905,,144.2506,144.2941
08/11/2014 06:30:00,10.1881,,144.2525,144.2948
08/11/2014 06:45:00,10.1867,,144.2537,144.2949
08/11/2014 07:00:00,10.1852,,144.2548,144.2948
08/11/2014 07:15:00,10.1825,,144.256,144.2946
08/11/2014 07:30:00,10.1795,,144.2575,144.2948
08/11/2014 07:45:00,10.177,,144.2594,144.2954
08/11/2014 08:00:00,10.1747,,144.2603,144.2951
08/11/2014 08:15:00,10.1724,,144.2614,144.295
08/11/2014 08:30:00,10.1699,,144.2629,144.2954
08/11/2014 08:45:00,10.1668,,144.2641,144.2952
08/11/2014 09:00:00,10.1637,,144.2647,144.2945
08/11/2014 09:15:00,10.1612,,144.2664,144.2951
08/11/2014 09:30:00,10.1594,,144.2667,144.2944
08/11/2014 09:45:00,10.1588,,144.267,144.2941
08/11/2014 10:00:00,10.1583,,144.2678,144.2942
08/11/2014 10:15:00,10.1567,,144.2671,144.2929
08/11/2014 10:30:00,10.1555,,144.2679,144.2934
08/11/2014 10:45:00,10.1562,,144.2683,144.2937
08/11/2014 11:00:00,10.1572,,144.268,144.2934
08/11/2014 11:15:00,10.1573,,144.2675,144.2931
08/11/2014 11:30:00,10.1572,,144.267,144.2927
08/11/2014 11:45:00,10.1569,,144.2663,144.2924
08/11/2014 12:00:00,10.1571,,144.2648,144.2914
08/11/2014 12:15:00,10.159,,144.2641,144.2915
08/11/2014 12:30:00,10.1614,,144.2631,144.2913
08/11/2014 12:45:00,10.1637,,144.2623,144.2915
08/11/2014 13:00:00,10.1661,,144.2616,144.2918
08/11/2014 13:15:00,10.1687,,144.2605,144.2922
08/11/2014 13:30:00,10.1712,,144.2591,144.2921
08/11/2014 13:45:00,10.1734,,144.2586,144.2929
08/11/2014 14:00:00,10.1751,,144.2571,144.2925
08/11/2014 14:15:00,10.176,,144.2559,144.2923
08/11/2014 14:30:00,10.1768,,144.2552,144.2924
08/11/2014 14:45:00,10.1783,,144.2543,144.2925
08/11/2014 15:00:00,10.1798,,144.2541,144.2931
08/11/2014 15:15:00,10.1809,,144.2532,144.2928
08/11/2014 15:30:00,10.1819,,144.2526,144.2928
08/11/2014 15:45:00,10.1835,,144.2517,144.2924
08/11/2014 16:00:00,10.1847,,144.2516,144.2928
08/11/2014 16:15:00,10.1846,,144.2516,144.2931
08/11/2014 16:30:00,10.184,,144.2523,144.2939
08/11/2014 16:45:00,10.1833,,144.2515,144.293
08/11/2014 17:00:00,10.1826,,144.2518,144.2931
08/11/2014 17:15:00,10.1819,,144.2524,144.2935
08/11/2014 17:30:00,10.1814,,144.2522,144.2932
08/11/2014 17:45:00,10.1814,,144.2532,144.2939
08/11/2014 18:00:00,10.1813,,144.2534,144.2938
08/11/2014 18:15:00,10.1805,,144.2536,144.2937
08/11/2014 18:30:00,10.1796,,144.2535,144.2932
08/11/2014 18:45:00,10.1787,,144.2538,144.2931
08/11/2014 19:00:00,10.178,,144.2541,144.2932
08/11/2014 19:15:00,10.1776,,144.2541,144.293
08/11/2014 19:30:00,10.1772,,144.255,144.2937
08/11/2014 19:45:00,10.1764,,144.2551,144.2935
08/11/2014 20:00:00,10.1755,,144.255,144.2934
08/11/2014 20:15:00,10.1749,,144.2545,144.2929
08/11/2014 20:30:00,10.1745,,144.2541,144.2925
08/11/2014 20:45:00,10.174,,144.2539,144.2922
08/11/2014 21:00:00,10.1739,,144.2533,144.2919
08/11/2014 21:15:00,10.1749,,144.2528,144.2919
08/11/2014 21:30:00,10.1763,,144.2519,144.2915
08/11/2014 21:45:00,10.1773,,144.2509,144.2912
08/11/2014 22:00:00,10.1783,,144.2498,144.2908
08/11/2014 22:15:00,10.1797,,144.2502,144.2921
08/11/2014 22:30:00,10.181,,144.2492,144.292
08/11/2014 22:45:00,10.1819,,144.2476,144.2913
08/11/2014 23:00:00,10.1829,,144.2473,144.2919
08/11/2014 23:15:00,10.1844,,144.2456,144.2912
08/11/2014 23:30:00,10.1862,,144.2448,144.2914
08/11/2014 23:45:00,10.1883,,144.2434,144.291
09/11/2014 00:00:00,10.1906,,144.2419,144.2906
09/11/2014 00:15:00,10.193,,144.2404,144.2904
09/11/2014 00:30:00,10.1956,,144.2384,144.2895
09/11/2014 00:45:00,10.1983,,144.2373,144.2897
09/11/2014 01:00:00,10.201,,144.2354,144.2891
09/11/2014 01:15:00,10.2039,,144.2345,144.2896
09/11/2014 01:30:00,10.2065,,144.2339,144.2902
09/11/2014 01:45:00,10.2077,,144.2335,144.2908
09/11/2014 02:00:00,10.2088,,144.2315,144.2899
09/11/2014 02:15:00,10.211,,144.2315,144.2908
09/11/2014 02:30:00,10.2132,,144.2314,144.2916
09/11/2014 02:45:00,10.2143,,144.2311,144.2918
09/11/2014 03:00:00,10.2149,,144.2318,144.2931
09/11/2014 03:15:00,10.215,,144.2309,144.2923
09/11/2014 03:30:00,10.2148,,144.2311,144.2925
09/11/2014 03:45:00,10.2146,,144.2321,144.2933
09/11/2014 04:00:00,10.2142,,144.2335,144.2946
09/11/2014 04:15:00,10.2136,,144.2335,144.2941
09/11/2014 04:30:00,10.2127,,144.2354,144.2955
09/11/2014 04:45:00,10.2112,,144.2363,144.2957
09/11/2014 05:00:00,10.2096,,144.2367,144.2954
09/11/2014 05:15:00,10.2083,,144.2382,144.296
09/11/2014 05:30:00,10.2069,,144.2391,144.2959
09/11/2014 05:45:00,10.2052,,144.241,144.2968
09/11/2014 06:00:00,10.2033,,144.2413,144.2959
09/11/2014 06:15:00,10.2013,,144.243,144.2965
09/11/2014 06:30:00,10.1991,,144.243,144.2952
09/11/2014 06:45:00,10.1964,,144.2455,144.2965
09/11/2014 07:00:00,10.1933,,144.2469,144.2966
09/11/2014 07:15:00,10.19,,144.2478,144.2961
09/11/2014 07:30:00,10.1867,,144.2503,144.2972
09/11/2014 07:45:00,10.184,,144.2515,144.2972
09/11/2014 08:00:00,10.1815,,144.2529,144.2972
09/11/2014 08:15:00,10.1787,,144.2533,144.2964
09/11/2014 08:30:00,10.1759,,144.2547,144.2965
09/11/2014 08:45:00,10.1733,,144.2565,144.2973
09/11/2014 09:00:00,10.1711,,144.2576,144.2975
09/11/2014 09:15:00,10.1695,,144.2572,144.2962
09/11/2014 09:30:00,10.1682,,144.2584,144.2968
09/11/2014 09:45:00,10.1668,,144.2578,144.2955
09/11/2014 10:00:00,10.1656,,144.2595,144.2968
09/11/2014 10:15:00,10.165,,144.2601,144.2971
09/11/2014 10:30:00,10.1647,,144.2611,144.298
09/11/2014 10:45:00,10.1647,,144.2617,144.2985
09/11/2014 11:00:00,10.1647,,144.2614,144.2983
09/11/2014 11:15:00,10.1643,,144.262,144.2989
09/11/2014 11:30:00,10.1637,,144.2626,144.2996
09/11/2014 11:45:00,10.163,,144.2611,144.2982
09/11/2014 12:00:00,10.1628,,144.2608,144.2981
09/11/2014 12:15:00,10.164,,144.2604,144.298
09/11/2014 12:30:00,10.1661,,144.2599,144.298
09/11/2014 12:45:00,10.169,,144.2593,144.2982
09/11/2014 13:00:00,10.1721,,144.2584,144.2981
09/11/2014 13:15:00,10.1746,,144.2575,144.298
09/11/2014 13:30:00,10.1765,,144.2568,144.2981
09/11/2014 13:45:00,10.177,,144.2573,144.2991
09/11/2014 14:00:00,10.177,,144.2569,144.2993
09/11/2014 14:15:00,10.1773,,144.2565,144.2992
09/11/2014 14:30:00,10.1776,,144.2556,144.2986
09/11/2014 14:45:00,10.178,,144.2552,144.2983
09/11/2014 15:00:00,10.1784,,144.2549,144.298
09/11/2014 15:15:00,10.1786,,144.254,144.297
09/11/2014 15:30:00,10.1789,,144.2544,144.2973
09/11/2014 15:45:00,10.1798,,144.2546,144.2975
09/11/2014 16:00:00,10.1806,,144.2544,144.2971
09/11/2014 16:15:00,10.1807,,144.2545,144.2969
09/11/2014 16:30:00,10.1804,,144.255,144.2971
09/11/2014 16:45:00,10.1796,,144.2547,144.2965
09/11/2014 17:00:00,10.1787,,144.2564,144.2978
09/11/2014 17:15:00,10.1781,,144.2569,144.2979
09/11/2014 17:30:00,10.1774,,144.2574,144.2979
09/11/2014 17:45:00,10.176,,144.2582,144.2981
09/11/2014 18:00:00,10.1746,,144.2585,144.2978
09/11/2014 18:15:00,10.1742,,144.2596,144.2984
09/11/2014 18:30:00,10.1738,,144.2598,144.298
09/11/2014 18:45:00,10.1726,,144.2604,144.2981
09/11/2014 19:00:00,10.1713,,144.2605,144.2976
09/11/2014 19:15:00,10.1705,,144.2609,144.2977
09/11/2014 19:30:00,10.1698,,144.2614,144.2979
09/11/2014 19:45:00,10.1693,,144.262,144.2984
09/11/2014 20:00:00,10.1689,,144.2618,144.298
09/11/2014 20:15:00,10.1687,,144.262,144.2983
09/11/2014 20:30:00,10.1685,,144.2623,144.2987
09/11/2014 20:45:00,10.168,,144.262,144.2985
09/11/2014 21:00:00,10.1676,,144.2623,144.299
09/11/2014 21:15:00,10.1675,,144.2617,144.2987
09/11/2014 21:30:00,10.1677,,144.2615,144.2988
09/11/2014 21:45:00,10.1682,,144.2609,144.2987
09/11/2014 22:00:00,10.1688,,144.26,144.2982
09/11/2014 22:15:00,10.169,,144.2602,144.299
09/11/2014 22:30:00,10.1693,,144.2584,144.2978
09/11/2014 22:45:00,10.1704,,144.2579,144.2981
09/11/2014 23:00:00,10.1719,,144.2565,144.2975
09/11/2014 23:15:00,10.1742,,144.256,144.298
09/11/2014 23:30:00,10.1763,,144.2554,144.2984
09/11/2014 23:45:00,10.1768,,144.2543,144.2981
10/11/2014 00:00:00,10.1772,,144.2528,144.2975
10/11/2014 00:15:00,10.1785,,144.2516,144.2973
10/11/2014 00:30:00,10.1801,,144.2506,144.2972
10/11/2014 00:45:00,10.1819,,144.249,144.2964
10/11/2014 01:00:00,10.1841,,144.2486,144.297
10/11/2014 01:15:00,10.1871,,144.2476,144.297
10/11/2014 01:30:00,10.19,,144.2472,144.2976
10/11/2014 01:45:00,10.1921,,144.2469,144.2982
10/11/2014 02:00:00,10.1938,,144.2469,144.299
10/11/2014 02:15:00,10.1955,,144.2462,144.2991
10/11/2014 02:30:00,10.1968,,144.2472,144.3007
10/11/2014 02:45:00,10.1975,,144.2468,144.3007
10/11/2014 03:00:00,10.1976,,144.2475,144.3016
10/11/2014 03:15:00,10.1967,,144.2481,144.3021
10/11/2014 03:30:00,10.1957,,144.2497,144.3036
10/11/2014 03:45:00,10.1959,,144.2507,144.3045
10/11/2014 04:00:00,10.1956,,144.2508,144.3042
10/11/2014 04:15:00,10.1929,,144.2531,144.3056
10/11/2014 04:30:00,10.1899,,144.2528,144.3044
10/11/2014 04:45:00,10.1884,,144.2537,144.3043
10/11/2014 05:00:00,10.1877,,144.2559,144.3055
10/11/2014 05:15:00,10.1879,,144.256,144.3048
10/11/2014 05:30:00,10.1877,,144.2574,144.3051
10/11/2014 05:45:00,10.1853,,144.2589,144.3055
10/11/2014 06:00:00,10.1823,,144.2601,144.3055
10/11/2014 06:15:00,10.1802,,144.262,144.3061
10/11/2014 06:30:00,10.1779,,144.2635,144.3064
10/11/2014 06:45:00,10.1749,,144.2653,144.3068
10/11/2014 07:00:00,10.1716,,144.2662,144.3063
10/11/2014 07:15:00,10.1683,,144.267,144.3058
10/11/2014 07:30:00,10.165,,144.269,144.3065
10/11/2014 07:45:00,10.1615,,144.2706,144.3066
10/11/2014 08:00:00,10.1583,,144.2719,144.3066
10/11/2014 08:15:00,10.1565,,144.2735,144.307
10/11/2014 08:30:00,10.1548,,144.2761,144.3083
10/11/2014 08:45:00,10.152,,144.2778,144.3089
10/11/2014 09:00:00,10.1487,,144.2785,144.3084
10/11/2014 09:15:00,10.1449,,144.2804,144.309
10/11/2014 09:30:00,10.1412,,144.2815,144.3089
10/11/2014 09:45:00,10.1384,,144.2814,144.3077
10/11/2014 10:00:00,10.1364,,144.2821,144.3073
10/11/2014 10:15:00,10.1355,,144.2829,144.3075
10/11/2014 10:30:00,10.1352,,144.2825,144.3064
10/11/2014 10:45:00,10.1352,,144.2828,144.3064
10/11/2014 11:00:00,10.1356,,144.2827,144.3061
10/11/2014 11:15:00,10.1366,,144.2836,144.307
10/11/2014 11:30:00,10.138,,144.2833,144.307
10/11/2014 11:45:00,10.1396,,144.2832,144.3074
10/11/2014 12:00:00,10.1411,,144.2829,144.3076
10/11/2014 12:15:00,10.1416,,144.2826,144.3077
10/11/2014 12:30:00,10.1423,,144.2829,144.3085
10/11/2014 12:45:00,10.1442,,144.2821,144.3084
10/11/2014 13:00:00,10.1463,,144.2816,144.3085
10/11/2014 13:15:00,10.1477,,144.2815,144.309
10/11/2014 13:30:00,10.1488,,144.2809,144.3089
10/11/2014 13:45:00,10.1498,,144.281,144.3094
10/11/2014 14:00:00,10.1505,,144.2798,144.3087
10/11/2014 14:15:00,10.151,,144.2797,144.3089
10/11/2014 14:30:00,10.1514,,144.2791,144.3085
10/11/2014 14:45:00,10.1515,,144.2783,144.3078
10/11/2014 15:00:00,10.1516,,144.2777,144.3072
10/11/2014 15:15:00,10.1523,,144.2786,144.308
10/11/2014 15:30:00,10.1531,,144.2785,144.3078
10/11/2014 15:45:00,10.1541,,144.2788,144.308
10/11/2014 16:00:00,10.1545,,144.2786,144.3074
10/11/2014 16:15:00,10.153,,144.2782,144.3066
10/11/2014 16:30:00,10.1513,,144.2784,144.3063
10/11/2014 16:45:00,10.1507,,144.2787,144.306
10/11/2014 17:00:00,10.1504,,144.2792,144.306
10/11/2014 17:15:00,10.1504,,144.2802,144.3065
10/11/2014 17:30:00,10.1502,,144.2813,144.3071
10/11/2014 17:45:00,10.1496,,144.2814,144.3068
10/11/2014 18:00:00,10.1485,,144.2815,144.3063
10/11/2014 18:15:00,10.1463,,144.2822,144.3063
10/11/2014 18:30:00,10.1442,,144.2826,144.306
10/11/2014 18:45:00,10.1433,,144.2834,144.3062
10/11/2014 19:00:00,10.1426,,144.284,144.3061
10/11/2014 19:15:00,10.1415,,144.2845,144.3061
10/11/2014 19:30:00,10.1403,,144.2843,144.3054
10/11/2014 19:45:00,10.1392,,144.2853,144.3061
10/11/2014 20:00:00,10.1383,,144.2861,144.3066
10/11/2014 20:15:00,10.1377,,144.2866,144.3068
10/11/2014 20:30:00,10.137,,144.2869,144.307
10/11/2014 20:45:00,10.1356,,144.287,144.3069
10/11/2014 21:00:00,10.1342,,144.2872,144.3069
10/11/2014 21:15:00,10.1334,,144.2871,144.3067
10/11/2014 21:30:00,10.133,,144.2867,144.3063
10/11/2014 21:45:00,10.1333,,144.2859,144.3056
10/11/2014 22:00:00,10.1339,,144.2854,144.3054
10/11/2014 22:15:00,10.1348,,144.2849,144.3053
10/11/2014 22:30:00,10.1359,,144.2837,144.3047
10/11/2014 22:45:00,10.137,,144.2834,144.3049
10/11/2014 23:00:00,10.1382,,144.2834,144.3055
10/11/2014 23:15:00,10.1398,,144.2825,144.3056
10/11/2014 23:30:00,10.1412,,144.2809,144.3048
10/11/2014 23:45:00,10.1417,,144.2801,144.3049
11/11/2014 00:00:00,10.1422,,144.2802,144.306
11/11/2014 00:15:00,10.1439,,144.2798,144.3065
11/11/2014 00:30:00,10.1459,,144.2787,144.3063
11/11/2014 00:45:00,10.1474,,144.2776,144.306
11/11/2014 01:00:00,10.1489,,144.2773,144.3064
11/11/2014 01:15:00,10.1503,,144.276,144.3059
11/11/2014 01:30:00,10.1521,,144.2761,144.3066
11/11/2014 01:45:00,10.1555,,144.276,144.3074
11/11/2014 02:00:00,10.1588,,144.2764,144.3087
11/11/2014 02:15:00,10.1604,,144.2756,144.3085
11/11/2014 02:30:00,10.1611,,144.276,144.3094
11/11/2014 02:45:00,10.1609,,144.2764,144.3102
11/11/2014 03:00:00,10.1604,,144.2778,144.3118
11/11/2014 03:15:00,10.1608,,144.2772,144.3112
11/11/2014 03:30:00,10.161,,144.2776,144.3115
11/11/2014 03:45:00,10.1597,,144.2802,144.3135
11/11/2014 04:00:00,10.1583,,144.2798,144.3126
11/11/2014 04:15:00,10.1586,,144.2808,144.3132
11/11/2014 04:30:00,10.1584,,144.2824,144.3141
11/11/2014 04:45:00,10.1552,,144.2829,144.3133
11/11/2014 05:00:00,10.1516,,144.284,144.3133
11/11/2014 05:15:00,10.1497,,144.2852,144.3132
11/11/2014 05:30:00,10.148,,144.2865,144.3131
11/11/2014 05:45:00,10.1454,,144.2876,144.3127
11/11/2014 06:00:00,10.1427,,144.2885,144.3121
11/11/2014 06:15:00,10.1405,,144.2902,144.3125
11/11/2014 06:30:00,10.1381,,144.2913,144.3121
11/11/2014 06:45:00,10.135,,144.2933,144.3126
11/11/2014 07:00:00,10.1316,,144.295,144.3127
11/11/2014 07:15:00,10.1281,,144.2968,144.3129
11/11/2014 07:30:00,10.1246,,144.2984,144.3128
11/11/2014 07:45:00,10.1217,,144.2998,144.3127
11/11/2014 08:00:00,10.1189,,144.3006,144.3119
11/11/2014 08:15:00,10.1161,,144.3029,144.3129
11/11/2014 08:30:00,10.1134,,144.3037,144.3123
11/11/2014 08:45:00,10.1108,,144.3057,144.3131
11/11/2014 09:00:00,10.1083,,144.3063,144.3126
11/11/2014 09:15:00,10.1057,,144.3077,144.313
11/11/2014 09:30:00,10.1034,,144.3083,144.3126
11/11/2014 09:45:00,10.1016,,144.3094,144.313
11/11/2014 10:00:00,10.1002,,144.3105,144.3135
11/11/2014 10:15:00,10.0997,,144.3111,144.3137
11/11/2014 10:30:00,10.0993,,144.3124,144.3146
11/11/2014 10:45:00,10.0984,,144.3132,144.3151
11/11/2014 11:00:00,10.0974,,144.3136,144.3153
11/11/2014 11:15:00,10.0963,,144.3139,144.3153
11/11/2014 11:30:00,10.0953,,144.3141,144.3152
11/11/2014 11:45:00,10.0949,,144.3147,144.3156
11/11/2014 12:00:00,10.0949,,144.3143,144.3151
11/11/2014 12:15:00,10.0956,,144.3138,144.3146
11/11/2014 12:30:00,10.0964,,144.3144,144.3153
11/11/2014 12:45:00,10.0969,,144.3136,144.3145
11/11/2014 13:00:00,10.0976,,144.314,144.315
11/11/2014 13:15:00,10.0987,,144.3128,144.314
11/11/2014 13:30:00,10.1003,,144.3123,144.3138
11/11/2014 13:45:00,10.1027,,144.3113,144.3134
11/11/2014 14:00:00,10.1053,,144.3107,144.3134
11/11/2014 14:15:00,10.1076,,144.3093,144.3124
11/11/2014 14:30:00,10.1099,,144.3083,144.3121
11/11/2014 14:45:00,10.1123,,144.3075,144.312
11/11/2014 15:00:00,10.1145,,144.307,144.3122
11/11/2014 15:15:00,10.1165,,144.3068,144.3126
11/11/2014 15:30:00,10.118,,144.3063,144.3125
11/11/2014 15:45:00,10.1184,,144.3062,144.3127
11/11/2014 16:00:00,10.1182,,144.3063,144.3129
11/11/2014 16:15:00,10.1178,,144.3064,144.3129
11/11/2014 16:30:00,10.1173,,144.3055,144.3119
11/11/2014 16:45:00,10.1171,,144.3059,144.3121
11/11/2014 17:00:00,10.1169,,144.3066,144.3125
11/11/2014 17:15:00,10.1166,,144.3066,144.3121
11/11/2014 17:30:00,10.1159,,144.3066,144.3116
11/11/2014 17:45:00,10.1145,,144.307,144.3115
11/11/2014 18:00:00,10.1131,,144.3086,144.3123
11/11/2014 18:15:00,10.1128,,144.3097,144.3129
11/11/2014 18:30:00,10.1124,,144.3105,144.313
11/11/2014 18:45:00,10.1104,,144.3104,144.3121
11/11/2014 19:00:00,10.1082,,144.3114,144.3124
11/11/2014 19:15:00,10.1067,,144.3116,144.3119
11/11/2014 19:30:00,10.1055,,144.3119,144.3116
11/11/2014 19:45:00,10.1048,,144.3121,144.3113
11/11/2014 20:00:00,10.1043,,144.3123,144.311
11/11/2014 20:15:00,10.1036,,144.3116,144.31
11/11/2014 20:30:00,10.1032,,144.3119,144.3102
11/11/2014 20:45:00,10.1038,,144.3118,144.3102
11/11/2014 21:00:00,10.1044,,144.3115,144.3101
11/11/2014 21:15:00,10.1043,,144.3119,144.3108
11/11/2014 21:30:00,10.1041,,144.3118,144.311
11/11/2014 21:45:00,10.1041,,144.3114,144.3112
11/11/2014 22:00:00,10.1044,,144.3107,144.3109
11/11/2014 22:15:00,10.105,,144.3102,144.3109
11/11/2014 22:30:00,10.1058,,144.3082,144.3096
11/11/2014 22:45:00,10.1064,,144.307,144.309
11/11/2014 23:00:00,10.1073,,144.3055,144.3082
11/11/2014 23:15:00,10.1091,,144.3049,144.3085
11/11/2014 23:30:00,10.1111,,144.3039,144.3084
11/11/2014 23:45:00,10.113,,144.3032,144.3087
12/11/2014 00:00:00,10.1148,,144.302,144.3086
12/11/2014 00:15:00,10.1161,,144.3008,144.3083
12/11/2014 00:30:00,10.1174,,144.2996,144.3081
12/11/2014 00:45:00,10.1193,,144.2981,144.3076
12/11/2014 01:00:00,10.1214,,144.2978,144.3083
12/11/2014 01:15:00,10.1236,,144.2971,144.3085
12/11/2014 01:30:00,10.126,,144.2971,144.3095
12/11/2014 01:45:00,10.129,,144.2972,144.3106
12/11/2014 02:00:00,10.1316,,144.2969,144.3111
12/11/2014 02:15:00,10.1325,,144.2971,144.3119
12/11/2014 02:30:00,10.1325,,144.2969,144.3122
12/11/2014 02:45:00,10.132,,144.2971,144.3125
12/11/2014 03:00:00,10.1313,,144.2977,144.3131
12/11/2014 03:15:00,10.1314,,144.2987,144.3141
12/11/2014 03:30:00,10.131,,144.2993,144.3143
12/11/2014 03:45:00,10.1285,,144.3013,144.3155
12/11/2014 04:00:00,10.1256,,144.3017,144.315
12/11/2014 04:15:00,10.1237,,144.3026,144.3149
12/11/2014 04:30:00,10.1218,,144.304,144.315
12/11/2014 04:45:00,10.1191,,144.3043,144.3139
12/11/2014 05:00:00,10.1163,,144.3065,144.3146
12/11/2014 05:15:00,10.1142,,144.3078,144.3144
12/11/2014 05:30:00,10.112,,144.3092,144.3142
12/11/2014 05:45:00,10.1092,,144.3108,144.3142
12/11/2014 06:00:00,10.1061,,144.3118,144.3135
12/11/2014 06:15:00,10.1028,,144.3131,144.313
12/11/2014 06:30:00,10.0995,,144.3147,144.3128
12/11/2014 06:45:00,10.0963,,144.3157,144.312
12/11/2014 07:00:00,10.0933,,144.3178,144.3123
12/11/2014 07:15:00,10.0907,,144.319,144.3119
12/11/2014 07:30:00,10.088,,144.3216,144.3128
12/11/2014 07:45:00,10.0848,,144.3231,144.3127
12/11/2014 08:00:00,10.0814,,144.3239,144.312
12/11/2014 08:15:00,10.078,,144.3249,144.3115
12/11/2014 08:30:00,10.075,,144.327,144.3123
12/11/2014 08:45:00,10.0731,,144.3281,144.3122
12/11/2014 09:00:00,10.0713,,144.3296,144.3126
12/11/2014 09:15:00,10.0683,,144.3299,144.3118
12/11/2014 09:30:00,10.0655,,144.3312,144.3121
12/11/2014 09:45:00,10.0641,,144.3317,144.3118
12/11/2014 10:00:00,10.0634,,144.332,144.3115
12/11/2014 10:15:00,10.0633,,144.3328,144.3118
12/11/2014 10:30:00,10.0632,,144.3327,144.3112
12/11/2014 10:45:00,10.0622,,144.3335,144.3117
12/11/2014 11:00:00,10.0613,,144.334,144.312
12/11/2014 11:15:00,10.0615,,144.3344,144.3124
12/11/2014 11:30:00,10.062,,144.3347,144.3129
12/11/2014 11:45:00,10.0622,,144.335,144.3132
12/11/2014 12:00:00,10.0623,,144.3341,144.3125
12/11/2014 12:15:00,10.0618,,144.3333,144.3118
12/11/2014 12:30:00,10.0616,,144.3332,144.3119
12/11/2014 12:45:00,10.0627,,144.3333,144.3124
12/11/2014 13:00:00,10.0644,,144.3332,144.3128
12/11/2014 13:15:00,10.0663,,144.3326,144.3126
12/11/2014 13:30:00,10.0682,,144.3316,144.3121
12/11/2014 13:45:00,10.0694,,144.3313,144.3121
12/11/2014 14:00:00,10.0706,,144.3306,144.3119
12/11/2014 14:15:00,10.0722,,144.3304,144.3121
12/11/2014 14:30:00,10.0738,,144.33,144.3121
12/11/2014 14:45:00,10.0752,,144.3294,144.3118
12/11/2014 15:00:00,10.0765,,144.3293,144.312
12/11/2014 15:15:00,10.0774,,144.3285,144.3114
12/11/2014 15:30:00,10.0782,,144.3289,144.3121
12/11/2014 15:45:00,10.0792,,144.3289,144.3121
12/11/2014 16:00:00,10.0801,,144.3288,144.312
